adaptor	GGBKTAO02CB35E	100.000	20	0	0	14	33	360	379	1.97e-04	40.1
adaptor	GGBKTAO02B2WA5	100.000	20	0	0	14	33	318	337	1.97e-04	40.1
adaptor	GGBKTAO02CDFLD	100.000	20	0	0	14	33	300	319	1.97e-04	40.1
adaptor	GGBKTAO02CHJ11	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02B2DAK	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CAF4Y	100.000	20	0	0	14	33	338	357	1.97e-04	40.1
adaptor	GGBKTAO02CASSE	100.000	20	0	0	14	33	507	526	1.97e-04	40.1
adaptor	GGBKTAO02CCAG0	100.000	20	0	0	14	33	159	178	1.97e-04	40.1
adaptor	GGBKTAO02CCJVA	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02CA5D0	100.000	20	0	0	14	33	298	317	1.97e-04	40.1
adaptor	GGBKTAO02B8LPH	100.000	20	0	0	14	33	358	377	1.97e-04	40.1
adaptor	GGBKTAO02B7JQX	100.000	20	0	0	14	33	311	330	1.97e-04	40.1
adaptor	GGBKTAO02B90BS	100.000	20	0	0	14	33	318	337	1.97e-04	40.1
adaptor	GGBKTAO02CCTFX	100.000	20	0	0	14	33	318	337	1.97e-04	40.1
adaptor	GGBKTAO02CGLA4	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02B6XLL	100.000	20	0	0	14	33	318	337	1.97e-04	40.1
adaptor	GGBKTAO02B667O	100.000	20	0	0	14	33	316	335	1.97e-04	40.1
adaptor	GGBKTAO02CAJA0	100.000	20	0	0	14	33	300	319	1.97e-04	40.1
adaptor	GGBKTAO02B75VW	100.000	20	0	0	14	33	160	179	1.97e-04	40.1
adaptor	GGBKTAO02B8LR8	100.000	20	0	0	14	33	161	180	1.97e-04	40.1
adaptor	GGBKTAO02B785E	100.000	20	0	0	14	33	287	306	1.97e-04	40.1
adaptor	GGBKTAO02B4NIS	100.000	20	0	0	14	33	132	151	1.97e-04	40.1
adaptor	GGBKTAO02B2JN3	100.000	20	0	0	14	33	319	338	1.97e-04	40.1
adaptor	GGBKTAO02B25R5	100.000	20	0	0	14	33	303	322	1.97e-04	40.1
adaptor	GGBKTAO02CCGQT	100.000	20	0	0	14	33	324	343	1.97e-04	40.1
adaptor	GGBKTAO02CHDQY	100.000	20	0	0	14	33	299	318	1.97e-04	40.1
adaptor	GGBKTAO02B8OTY	100.000	20	0	0	14	33	321	340	1.97e-04	40.1
adaptor	GGBKTAO02B4G7A	100.000	20	0	0	14	33	318	337	1.97e-04	40.1
adaptor	GGBKTAO02B6REZ	100.000	20	0	0	14	33	299	318	1.97e-04	40.1
adaptor	GGBKTAO02B4TWL	100.000	20	0	0	14	33	207	226	1.97e-04	40.1
adaptor	GGBKTAO02B9D42	100.000	20	0	0	14	33	151	170	1.97e-04	40.1
adaptor	GGBKTAO02B3U2Q	100.000	20	0	0	14	33	320	339	1.97e-04	40.1
adaptor	GGBKTAO02CCP88	100.000	20	0	0	14	33	161	180	1.97e-04	40.1
adaptor	GGBKTAO02B93IJ	100.000	20	0	0	14	33	315	334	1.97e-04	40.1
adaptor	GGBKTAO02CB7C6	100.000	20	0	0	14	33	297	316	1.97e-04	40.1
adaptor	GGBKTAO02B194I	100.000	20	0	0	14	33	318	337	1.97e-04	40.1
adaptor	GGBKTAO02B7DJZ	100.000	20	0	0	14	33	135	154	1.97e-04	40.1
adaptor	GGBKTAO02CE9WS	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02B514C	100.000	20	0	0	14	33	299	318	1.97e-04	40.1
adaptor	GGBKTAO02CHALF	100.000	20	0	0	14	33	316	335	1.97e-04	40.1
adaptor	GGBKTAO02CDLWQ	100.000	20	0	0	14	33	311	330	1.97e-04	40.1
adaptor	GGBKTAO02CBBPI	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02B8U96	100.000	20	0	0	14	33	319	338	1.97e-04	40.1
adaptor	GGBKTAO02B5CUB	100.000	20	0	0	14	33	151	170	1.97e-04	40.1
adaptor	GGBKTAO02B6XQ9	100.000	20	0	0	14	33	318	337	1.97e-04	40.1
adaptor	GGBKTAO02CHTKC	100.000	20	0	0	14	33	302	321	1.97e-04	40.1
adaptor	GGBKTAO02CAPE4	100.000	20	0	0	14	33	208	227	1.97e-04	40.1
adaptor	GGBKTAO02CDIHT	100.000	20	0	0	14	33	313	332	1.97e-04	40.1
adaptor	GGBKTAO02CDLMX	100.000	20	0	0	14	33	365	384	1.97e-04	40.1
adaptor	GGBKTAO02CD4KR	100.000	20	0	0	14	33	321	340	1.97e-04	40.1
adaptor	GGBKTAO02B3BV1	100.000	20	0	0	14	33	151	170	1.97e-04	40.1
adaptor	GGBKTAO02CAIY7	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02B9AS6	100.000	20	0	0	14	33	316	335	1.97e-04	40.1
adaptor	GGBKTAO02CG0XS	100.000	20	0	0	14	33	365	384	1.97e-04	40.1
adaptor	GGBKTAO02CB3VX	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02B4WSF	100.000	20	0	0	14	33	310	329	1.97e-04	40.1
adaptor	GGBKTAO02CG0YO	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CGEWZ	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02CF5CM	100.000	20	0	0	14	33	511	530	1.97e-04	40.1
adaptor	GGBKTAO02CG334	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CACR5	100.000	20	0	0	14	33	319	338	1.97e-04	40.1
adaptor	GGBKTAO02CE3CK	100.000	20	0	0	14	33	44	63	1.97e-04	40.1
adaptor	GGBKTAO02B3BXS	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02B6KXX	100.000	20	0	0	14	33	260	279	1.97e-04	40.1
adaptor	GGBKTAO02B93BZ	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02B6KX1	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02B4GXG	100.000	20	0	0	14	33	297	316	1.97e-04	40.1
adaptor	GGBKTAO02CC81L	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02CC82Q	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CGHYG	100.000	20	0	0	14	33	463	482	1.97e-04	40.1
adaptor	GGBKTAO02CC5VG	100.000	20	0	0	14	33	318	337	1.97e-04	40.1
adaptor	GGBKTAO02B6T9E	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CC84O	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02CD7V6	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02CH2SY	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CG66P	100.000	20	0	0	14	33	311	330	1.97e-04	40.1
adaptor	GGBKTAO02CGHWE	100.000	20	0	0	14	33	506	525	1.97e-04	40.1
adaptor	GGBKTAO02CE9TW	100.000	20	0	0	14	33	222	241	1.97e-04	40.1
adaptor	GGBKTAO02CCS7K	100.000	20	0	0	14	33	311	330	1.97e-04	40.1
adaptor	GGBKTAO02CE9RZ	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CEAV8	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02CH2W4	100.000	20	0	0	14	33	298	317	1.97e-04	40.1
adaptor	GGBKTAO02CEAWX	100.000	20	0	0	14	33	280	299	1.97e-04	40.1
adaptor	GGBKTAO02B66X8	100.000	20	0	0	14	33	316	335	1.97e-04	40.1
adaptor	GGBKTAO02CGRED	100.000	20	0	0	14	33	208	227	1.97e-04	40.1
adaptor	GGBKTAO02B7GDM	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CD7P3	100.000	20	0	0	14	33	144	163	1.97e-04	40.1
adaptor	GGBKTAO02B6EF3	100.000	20	0	0	14	33	151	170	1.97e-04	40.1
adaptor	GGBKTAO02CHGNZ	100.000	20	0	0	14	33	209	228	1.97e-04	40.1
adaptor	GGBKTAO02CG69C	100.000	20	0	0	14	33	319	338	1.97e-04	40.1
adaptor	GGBKTAO02B2MK3	100.000	20	0	0	14	33	316	335	1.97e-04	40.1
adaptor	GGBKTAO02B3BVP	100.000	20	0	0	14	33	316	335	1.97e-04	40.1
adaptor	GGBKTAO02CHTCO	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02B309W	100.000	20	0	0	14	33	318	337	1.97e-04	40.1
adaptor	GGBKTAO02B2SYW	100.000	20	0	0	14	33	300	319	1.97e-04	40.1
adaptor	GGBKTAO02CGRGD	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02B4ARP	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02B543G	100.000	20	0	0	14	33	300	319	1.97e-04	40.1
adaptor	GGBKTAO02B339K	100.000	20	0	0	14	33	319	338	1.97e-04	40.1
adaptor	GGBKTAO02B22I1	100.000	20	0	0	14	33	420	439	1.97e-04	40.1
adaptor	GGBKTAO02B84GO	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02B7S30	100.000	20	0	0	14	33	369	388	1.97e-04	40.1
adaptor	GGBKTAO02CD1HX	100.000	20	0	0	14	33	318	337	1.97e-04	40.1
adaptor	GGBKTAO02CHTBZ	100.000	20	0	0	14	33	316	335	1.97e-04	40.1
adaptor	GGBKTAO02CA8E1	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CACSK	100.000	20	0	0	14	33	151	170	1.97e-04	40.1
adaptor	GGBKTAO02CDLQ7	100.000	20	0	0	14	33	318	337	1.97e-04	40.1
adaptor	GGBKTAO02CB0VZ	100.000	20	0	0	14	33	384	403	1.97e-04	40.1
adaptor	GGBKTAO02B28TM	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CC2RR	100.000	20	0	0	14	33	161	180	1.97e-04	40.1
adaptor	GGBKTAO02CDFA2	100.000	20	0	0	14	33	41	60	1.97e-04	40.1
adaptor	GGBKTAO02B6NZT	100.000	20	0	0	14	33	331	350	1.97e-04	40.1
adaptor	GGBKTAO02CBBGJ	100.000	20	0	0	14	33	316	335	1.97e-04	40.1
adaptor	GGBKTAO02CDB76	100.000	20	0	0	14	33	318	337	1.97e-04	40.1
adaptor	GGBKTAO02B78ZJ	100.000	20	0	0	14	33	298	317	1.97e-04	40.1
adaptor	GGBKTAO02CF15D	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CBQ91	100.000	20	0	0	14	33	316	335	1.97e-04	40.1
adaptor	GGBKTAO02B9Z25	100.000	20	0	0	14	33	161	180	1.97e-04	40.1
adaptor	GGBKTAO02B2MMR	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02CBEQL	100.000	20	0	0	14	33	132	151	1.97e-04	40.1
adaptor	GGBKTAO02B5448	100.000	20	0	0	14	33	374	393	1.97e-04	40.1
adaptor	GGBKTAO02CFF3Q	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02CHJX4	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02B9G2D	100.000	20	0	0	14	33	313	332	1.97e-04	40.1
adaptor	GGBKTAO02CDYDG	100.000	20	0	0	14	33	157	176	1.97e-04	40.1
adaptor	GGBKTAO02B2ZC0	100.000	20	0	0	14	33	311	330	1.97e-04	40.1
adaptor	GGBKTAO02B5CM5	100.000	20	0	0	14	33	329	348	1.97e-04	40.1
adaptor	GGBKTAO02CHM4N	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CACUM	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02B8RWG	100.000	20	0	0	14	33	161	180	1.97e-04	40.1
adaptor	GGBKTAO02B6UAS	100.000	20	0	0	14	33	318	337	1.97e-04	40.1
adaptor	GGBKTAO02CHZS8	100.000	20	0	0	14	33	303	322	1.97e-04	40.1
adaptor	GGBKTAO02B34C3	100.000	20	0	0	14	33	300	319	1.97e-04	40.1
adaptor	GGBKTAO02CCS4Q	100.000	20	0	0	14	33	300	319	1.97e-04	40.1
adaptor	GGBKTAO02B72BR	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02B75MF	100.000	20	0	0	14	33	134	153	1.97e-04	40.1
adaptor	GGBKTAO02CEG3B	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02B2MHX	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02CE6B2	100.000	20	0	0	14	33	283	302	1.97e-04	40.1
adaptor	GGBKTAO02B2175	100.000	20	0	0	14	33	320	339	1.97e-04	40.1
adaptor	GGBKTAO02B5YF0	100.000	20	0	0	14	33	318	337	1.97e-04	40.1
adaptor	GGBKTAO02B72CI	100.000	20	0	0	14	33	318	337	1.97e-04	40.1
adaptor	GGBKTAO02B2PH3	100.000	20	0	0	14	33	318	337	1.97e-04	40.1
adaptor	GGBKTAO02CFYV1	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CCMSX	100.000	20	0	0	14	33	360	379	1.97e-04	40.1
adaptor	GGBKTAO02CHGGV	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CFSF3	100.000	20	0	0	14	33	319	338	1.97e-04	40.1
adaptor	GGBKTAO02B75MM	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CAVLX	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02B3OBT	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02CETN5	100.000	20	0	0	14	33	318	337	1.97e-04	40.1
adaptor	GGBKTAO02B5LW6	100.000	20	0	0	14	33	288	307	1.97e-04	40.1
adaptor	GGBKTAO02CCMTB	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CDE5F	100.000	20	0	0	14	33	365	384	1.97e-04	40.1
adaptor	GGBKTAO02B72AZ	100.000	20	0	0	14	33	297	316	1.97e-04	40.1
adaptor	GGBKTAO02B6KM1	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02CC5NE	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CG65E	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02B5VBL	100.000	20	0	0	14	33	310	329	1.97e-04	40.1
adaptor	GGBKTAO02CD4EN	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CE9M6	100.000	20	0	0	14	33	364	383	1.97e-04	40.1
adaptor	GGBKTAO02B9ZTU	100.000	20	0	0	14	33	464	483	1.97e-04	40.1
adaptor	GGBKTAO02CEQLU	100.000	20	0	0	14	33	319	338	1.97e-04	40.1
adaptor	GGBKTAO02CEQIS	100.000	20	0	0	14	33	363	382	1.97e-04	40.1
adaptor	GGBKTAO02B9ZTJ	100.000	20	0	0	14	33	311	330	1.97e-04	40.1
adaptor	GGBKTAO02B7C1S	100.000	20	0	0	14	33	318	337	1.97e-04	40.1
adaptor	GGBKTAO02CFL3U	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02B6NQK	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CFCM7	100.000	20	0	0	14	33	360	379	1.97e-04	40.1
adaptor	GGBKTAO02B956X	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CDONP	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CAL2M	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02CEZ3L	100.000	20	0	0	14	33	335	354	1.97e-04	40.1
adaptor	GGBKTAO02B9224	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02CCZBB	100.000	20	0	0	14	33	375	394	1.97e-04	40.1
adaptor	GGBKTAO02B5U9W	100.000	20	0	0	14	33	318	337	1.97e-04	40.1
adaptor	GGBKTAO02CCC5V	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02B8LA3	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02B4M43	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02B9DS3	100.000	20	0	0	14	33	460	479	1.97e-04	40.1
adaptor	GGBKTAO02CAIXP	100.000	20	0	0	14	33	312	331	1.97e-04	40.1
adaptor	GGBKTAO02CBHP9	100.000	20	0	0	14	33	300	319	1.97e-04	40.1
adaptor	GGBKTAO02CETNY	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02B22A5	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CHP04	100.000	20	0	0	14	33	360	379	1.97e-04	40.1
adaptor	GGBKTAO02CBBBI	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02CF47A	100.000	20	0	0	14	33	298	317	1.97e-04	40.1
adaptor	GGBKTAO02CDIDT	100.000	20	0	0	14	33	364	383	1.97e-04	40.1
adaptor	GGBKTAO02CD1BL	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CDIEH	100.000	20	0	0	14	33	508	527	1.97e-04	40.1
adaptor	GGBKTAO02CBKPZ	100.000	20	0	0	14	33	316	335	1.97e-04	40.1
adaptor	GGBKTAO02CG942	100.000	20	0	0	14	33	462	481	1.97e-04	40.1
adaptor	GGBKTAO02CFVNC	100.000	20	0	0	14	33	389	408	1.97e-04	40.1
adaptor	GGBKTAO02CDBYN	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02CCPTM	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02B7C3L	100.000	20	0	0	14	33	295	314	1.97e-04	40.1
adaptor	GGBKTAO02CEKBC	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CCGEY	100.000	20	0	0	14	33	209	228	1.97e-04	40.1
adaptor	GGBKTAO02CDUZF	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CHJNL	100.000	20	0	0	14	33	251	270	1.97e-04	40.1
adaptor	GGBKTAO02CCGFY	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CB3Q0	100.000	20	0	0	14	33	151	170	1.97e-04	40.1
adaptor	GGBKTAO02B2JB8	100.000	20	0	0	14	33	316	335	1.97e-04	40.1
adaptor	GGBKTAO02B2POQ	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02B2152	100.000	20	0	0	14	33	363	382	1.97e-04	40.1
adaptor	GGBKTAO02CG0P0	100.000	20	0	0	14	33	251	270	1.97e-04	40.1
adaptor	GGBKTAO02CG64P	100.000	20	0	0	14	33	275	294	1.97e-04	40.1
adaptor	GGBKTAO02B4JZG	100.000	20	0	0	14	33	282	301	1.97e-04	40.1
adaptor	GGBKTAO02CBNVT	100.000	20	0	0	14	33	318	337	1.97e-04	40.1
adaptor	GGBKTAO02B25A6	100.000	20	0	0	14	33	316	335	1.97e-04	40.1
adaptor	GGBKTAO02CG3WV	100.000	20	0	0	14	33	228	247	1.97e-04	40.1
adaptor	GGBKTAO02B9DUC	100.000	20	0	0	14	33	300	319	1.97e-04	40.1
adaptor	GGBKTAO02B216K	100.000	20	0	0	14	33	360	379	1.97e-04	40.1
adaptor	GGBKTAO02CHJRB	100.000	20	0	0	14	33	45	64	1.97e-04	40.1
adaptor	GGBKTAO02B45ZO	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CHDB8	100.000	20	0	0	14	33	376	395	1.97e-04	40.1
adaptor	GGBKTAO02B6T4V	100.000	20	0	0	14	33	340	359	1.97e-04	40.1
adaptor	GGBKTAO02CEZ2I	100.000	20	0	0	14	33	327	346	1.97e-04	40.1
adaptor	GGBKTAO02CBXGN	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CDB2N	100.000	20	0	0	14	33	150	169	1.97e-04	40.1
adaptor	GGBKTAO02B956F	100.000	20	0	0	14	33	251	270	1.97e-04	40.1
adaptor	GGBKTAO02B37A4	100.000	20	0	0	14	33	151	170	1.97e-04	40.1
adaptor	GGBKTAO02B3ETD	100.000	20	0	0	14	33	235	254	1.97e-04	40.1
adaptor	GGBKTAO02CEM6D	100.000	20	0	0	14	33	316	335	1.97e-04	40.1
adaptor	GGBKTAO02CHV5M	100.000	20	0	0	14	33	265	284	1.97e-04	40.1
adaptor	GGBKTAO02CEQFG	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02CC8K9	100.000	20	0	0	14	33	360	379	1.97e-04	40.1
adaptor	GGBKTAO02CFSCE	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CBNTA	100.000	20	0	0	14	33	151	170	1.97e-04	40.1
adaptor	GGBKTAO02B8691	100.000	20	0	0	14	33	327	346	1.97e-04	40.1
adaptor	GGBKTAO02B63DV	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02B66LH	100.000	20	0	0	14	33	134	153	1.97e-04	40.1
adaptor	GGBKTAO02CHC9Q	100.000	20	0	0	14	33	132	151	1.97e-04	40.1
adaptor	GGBKTAO02CBD9X	100.000	20	0	0	14	33	319	338	1.97e-04	40.1
adaptor	GGBKTAO02B2495	100.000	20	0	0	14	33	300	319	1.97e-04	40.1
adaptor	GGBKTAO02B3K19	100.000	20	0	0	14	33	318	337	1.97e-04	40.1
adaptor	GGBKTAO02CB6NB	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CDXXM	100.000	20	0	0	14	33	449	468	1.97e-04	40.1
adaptor	GGBKTAO02CHGFU	100.000	20	0	0	14	33	318	337	1.97e-04	40.1
adaptor	GGBKTAO02B7I6J	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CHJKH	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CCSVK	100.000	20	0	0	14	33	316	335	1.97e-04	40.1
adaptor	GGBKTAO02CHY74	100.000	20	0	0	14	33	127	146	1.97e-04	40.1
adaptor	GGBKTAO02B5LPC	100.000	20	0	0	14	33	328	347	1.97e-04	40.1
adaptor	GGBKTAO02CBHFR	100.000	20	0	0	14	33	460	479	1.97e-04	40.1
adaptor	GGBKTAO02B8RIC	100.000	20	0	0	14	33	523	542	1.97e-04	40.1
adaptor	GGBKTAO02B8H2T	100.000	20	0	0	14	33	327	346	1.97e-04	40.1
adaptor	GGBKTAO02B60BE	100.000	20	0	0	14	33	318	337	1.97e-04	40.1
adaptor	GGBKTAO02B30SW	100.000	20	0	0	14	33	300	319	1.97e-04	40.1
adaptor	GGBKTAO02B8OAN	100.000	20	0	0	14	33	462	481	1.97e-04	40.1
adaptor	GGBKTAO02CE58L	100.000	20	0	0	14	33	364	383	1.97e-04	40.1
adaptor	GGBKTAO02B7143	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02B2PEW	100.000	20	0	0	14	33	125	144	1.97e-04	40.1
adaptor	GGBKTAO02B8H0I	100.000	20	0	0	14	33	103	122	1.97e-04	40.1
adaptor	GGBKTAO02CC8K5	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02CFSCR	100.000	20	0	0	14	33	311	330	1.97e-04	40.1
adaptor	GGBKTAO02B42RO	100.000	20	0	0	14	33	318	337	1.97e-04	40.1
adaptor	GGBKTAO02B8K4P	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02B66JS	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CD368	100.000	20	0	0	14	33	161	180	1.97e-04	40.1
adaptor	GGBKTAO02B361L	100.000	20	0	0	14	33	54	73	1.97e-04	40.1
adaptor	GGBKTAO02CB3N2	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CFR8O	100.000	20	0	0	14	33	361	380	1.97e-04	40.1
adaptor	GGBKTAO02B4S6M	100.000	20	0	0	14	33	233	252	1.97e-04	40.1
adaptor	GGBKTAO02CCF9J	100.000	20	0	0	14	33	316	335	1.97e-04	40.1
adaptor	GGBKTAO02CA4WE	100.000	20	0	0	14	33	463	482	1.97e-04	40.1
adaptor	GGBKTAO02B331G	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02B7CT4	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02CFL2X	100.000	20	0	0	14	33	311	330	1.97e-04	40.1
adaptor	GGBKTAO02CBW8Q	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CCGAB	100.000	20	0	0	14	33	316	335	1.97e-04	40.1
adaptor	GGBKTAO02B8EVM	100.000	20	0	0	14	33	268	287	1.97e-04	40.1
adaptor	GGBKTAO02CBXAF	100.000	20	0	0	14	33	523	542	1.97e-04	40.1
adaptor	GGBKTAO02CCY8U	100.000	20	0	0	14	33	295	314	1.97e-04	40.1
adaptor	GGBKTAO02B7PJQ	100.000	20	0	0	14	33	274	293	1.97e-04	40.1
adaptor	GGBKTAO02CCMMO	100.000	20	0	0	14	33	151	170	1.97e-04	40.1
adaptor	GGBKTAO02B4P11	100.000	20	0	0	14	33	151	170	1.97e-04	40.1
adaptor	GGBKTAO02CHS1H	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CBNOM	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CACES	100.000	20	0	0	14	33	339	358	1.97e-04	40.1
adaptor	GGBKTAO02B834F	100.000	20	0	0	14	33	316	335	1.97e-04	40.1
adaptor	GGBKTAO02B57T5	100.000	20	0	0	14	33	298	317	1.97e-04	40.1
adaptor	GGBKTAO02B6HC3	100.000	20	0	0	14	33	387	406	1.97e-04	40.1
adaptor	GGBKTAO02B28BX	100.000	20	0	0	14	33	147	166	1.97e-04	40.1
adaptor	GGBKTAO02CEWP1	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02B7VWF	100.000	20	0	0	14	33	460	479	1.97e-04	40.1
adaptor	GGBKTAO02CG3RP	100.000	20	0	0	14	33	301	320	1.97e-04	40.1
adaptor	GGBKTAO02B66LL	100.000	20	0	0	14	33	318	337	1.97e-04	40.1
adaptor	GGBKTAO02B3KZM	100.000	20	0	0	14	33	508	527	1.97e-04	40.1
adaptor	GGBKTAO02CEDOM	100.000	20	0	0	14	33	299	318	1.97e-04	40.1
adaptor	GGBKTAO02CC8L3	100.000	20	0	0	14	33	148	167	1.97e-04	40.1
adaptor	GGBKTAO02B28GI	100.000	20	0	0	14	33	317	336	1.97e-04	40.1
adaptor	GGBKTAO02CG9Z3	100.000	20	0	0	14	33	298	317	1.97e-04	40.1
